"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1759336556261957885","Mon Feb 19 23:59:50 +0000 2024","0","@Dunianyasantai @KPU_ID Wajar sj tdak pnya etika krn jgan dipikir dr banser pnya ahklak trnyata jg tdak.. ini cr2 rejim utk mangadu antara kekuatan ansor yg disusupi dg korups mlawan kekuatan rkyat ln.. emng jk trjadi perang dg korban bnyak mnjadi suatu jaln demokrasi terbaik ut indonesia","1759729538857370091","","Dunianyasantai","in","","0","0","0","https://x.com/putragarudea/status/1759729538857370091","1707361944116830208","putragarudea"
"1759275803878232384","Mon Feb 19 23:59:50 +0000 2024","0","@Hasbil_Lbs Jangan tabrak aturan MK jgn intervensi KPU jangan pake money politik dgn atas nama bansos.. itu aja dr saya sih","1759729536193962239","","Hasbil_Lbs","in","","0","0","0","https://x.com/fakeImp0st0r/status/1759729536193962239","1305136359967866880","fakeImp0st0r"
"1759386357368283368","Mon Feb 19 23:59:32 +0000 2024","0","@GheaJhanaLie7 @KPU_ID Kebanyakan Rakyat Gk melek Soal ini...","1759729461627691486","","GheaJhanaLie7","in","","0","0","0","https://x.com/GundulGung/status/1759729461627691486","1632567266721296384","GundulGung"
"1759596390077120519","Mon Feb 19 23:59:30 +0000 2024","0","@Zer0Failed Tangkep tuh ketua KPU yakin gua dia disogok dengan uang milyaran makanya tkut berhadapan smaa wartawan","1759729453872325030","","zer0failed","in","Bogor Barat, Indonesia","0","0","0","https://x.com/ferryrizal561/status/1759729453872325030","3989036233","ferryrizal561"
"1759584692356182340","Mon Feb 19 23:59:30 +0000 2024","2","@kumparan Skrg gini ya komisioner KPU ada gak yg dari background IT. Nggak ada lah.. udah dilacak sama orang IT luar masih ngeyel. Jadi @KPU_ID nggak mau dikritik ini?","1759729452257595787","","kumparan","in","Indonesia","0","0","0","https://x.com/MochammadChusen/status/1759729452257595787","1706294753724342272","MochammadChusen"
"1759729388055339118","Mon Feb 19 23:59:14 +0000 2024","3","Jika banyak Pakar IT menyuarakan HAL yg SAMA tentang SIREKAP maka Tidak ada lagi alasan KPU untuk MENOLAK AUDIT FORENSIK atas SIREKAP..!!! Anda setuju ?? 🇮🇩🇮🇩🇮🇩","1759729388055339118","","","in","Indonesia","0","0","2","https://x.com/MataElang2000/status/1759729388055339118","739051458482425856","MataElang2000"
"1759433501932458080","Mon Feb 19 23:59:09 +0000 2024","0","@Metro_TV @KPU_ID Paloh di undang ke istana yg penting bisnis lancar ","1759729363149640009","","Metro_TV","in","Indonesia 🇮🇩","0","0","0","https://x.com/GarudaGert/status/1759729363149640009","1561371280427089920","GarudaGert"
"1759729295386378275","Mon Feb 19 23:58:52 +0000 2024","0","Real Count KPU 71.75%: Prabowo Masih Unggul 58.61% https://t.co/hLTIgQAbfH #Pemilu2024 #realcountkpu #realcount #KPURI #Pilpres2024","1759729295386378275","","","in","Jakarta Pusat","0","0","0","https://x.com/officialntv_/status/1759729295386378275","1465529152136568833","officialntv_"
"1759537605992227325","Mon Feb 19 23:58:50 +0000 2024","0","@VIVAcoid Ngapain Mendagri bela belain KPU ?","1759729287543030045","","VIVAcoid","in","Dunia","0","0","0","https://x.com/Mas_zobirin/status/1759729287543030045","912692135446536192","Mas_zobirin"
"1759646522206265696","Mon Feb 19 23:58:32 +0000 2024","0","@geloraco Koq orang² yang bacanya aja belom lurus bisa bertugas di KPU. Apa disengaja merekrut orang nircerdas","1759729208774041813","","geloraco","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/yoez221286891/status/1759729208774041813","915190556644466689","yoez221286891"
"1759729151630868989","Mon Feb 19 23:58:18 +0000 2024","0","Semalam kata ketua Yg udh jalan suruh jalan terus Ini kok beda ya ? @KPU_ID https://t.co/GZ2bbjPt0j","1759729151630868989","https://pbs.twimg.com/media/GGvQVjragAAS39x.jpg","","in","","0","0","0","https://x.com/gerilyawan02/status/1759729151630868989","1096747688","gerilyawan02"
"1759729123671638482","Mon Feb 19 23:58:11 +0000 2024","0","Udah canggih tapi stupid kpu yg tulol atau yg bikin web sengaja untuk memenangkan salah satu paslon","1759729123671638482","","","in","Banda aceh","0","0","0","https://x.com/Rusli2010Rusli/status/1759729123671638482","1574547678696198149","Rusli2010Rusli"
"1759579232743932196","Mon Feb 19 23:58:09 +0000 2024","2","@tvOneNews Kerja ngk becus aja KPU BAWASLU pada di dukung kalau mau dukung dari sebelum pemilu biar kagak ada nama nya salah imput surat suara tertukar dan lain2","1759729115178119259","","tvOneNews","in","Jakarta Capital Region","0","0","0","https://x.com/jamil_riyon/status/1759729115178119259","1108869849491496961","jamil_riyon"
